,Sa,Sq,Ssk,Sku,Ssm,Sdq,pente_x,pente_y,Rk,Mr1,Mr2,Rpk,Rvk,Pk_to_Vk
28_lisseKFR_PFA_x2.5_1.xyz,2.7014212189223445,3.345259685066227,0.12301519242615094,2.7805254120446548,143.33588962365405,0.12847908967011124,0.1674162766996208,0.07060837953782088,9.008732714333481,0.10349497615105968,0.9229673081020833,12.265248755210678,7.150298338712073,6.468118133642621
126_lisse_842SM_x2.5_1.xyz,3.2357530899441054,4.086372908428318,-0.18999842965995906,3.1120549338938814,168.21581665901388,0.1324632957338231,0.1725400333324177,0.07295879885922416,10.352748460328135,0.08572403251979217,0.8847690504679637,11.065390738313614,11.474255840545577,6.830935591807805
126_lisseKFB_nue_x2.5_1.xyz,2.1057433443045337,2.6743916579370755,-0.11447272608570355,3.2110834753449744,189.71249593769573,0.07054362600557017,0.09399572507062832,0.033430674663763,6.689830943640544,0.08254724712747301,0.8820573603894507,6.259668253635453,7.625895585544558,5.20529361916534
126_lisseKFR_nue_x2.5_1.xyz,1.7967419521299415,2.207282255542929,-0.47051766931778766,3.059746712700282,163.29283311785863,0.07032592944611565,0.09504255943267041,0.029298201333996337,6.390849574143839,0.047568104805897765,0.9173785165722707,1.1706643271784811,7.054832306542675,4.992366066301359
126_lisseKFR_PFA_x2.5_1.xyz,2.319596253567635,3.1038468563722903,-0.6655498396810048,4.825356923716893,143.91319120006594,0.11194407101115482,0.14872159967657772,0.05426625044759797,6.874840800208656,0.10089199315187457,0.8825862838994617,10.638556872017272,17.291556663790416,4.771703461936674
126_lisse_midmoly_x2.5_1.xyz,3.030507042594452,3.8309455364121465,-0.2933063368148255,3.2033294949761553,173.76845348202667,0.10939070428187443,0.14348098540840018,0.05784340232734813,9.873638176340524,0.08742836374151108,0.8944592591997623,6.8522503981592084,35.015952474258185,6.286279379234734
PE-structZone4.xyz,2.947935409077333,3.38609879427417,-0.5242124182845145,2.1927881792151864,426.7711144635477,0.06370665091617259,0.08508889306692885,0.0296134263224452,10.379039597994883,0.060003,0.960266,1.378501259736307,3.597588819505475,9.459819130535305
PE_x2.5_N5.xyz,1.427978134944816,1.8212972289716052,-0.24420520661302303,3.395359034411523,228.23976132470793,0.04873137267308824,0.06077200302752623,0.03250010789565422,4.440259866987029,0.0804542112357977,0.8775001750669631,4.541602820168322,6.04506856244158,3.9019136264926466
126_lineaire_chauffe.xyz,4.5187958526660585,5.336470512487543,-0.5034811240962137,2.2820463429381843,259.40553839980413,0.14234667691079073,0.18437290910760581,0.08081944841613684,17.333389184581392,0.05728184345733611,0.9693810565166494,6.429361834247498,7.746534317952118,12.729384808012208
126-lineaire-paraffine200-brosse-Im1.xyz,4.35956999161533,5.318585816160192,-0.6191097529810553,2.6885146069197314,246.99653272161555,0.13640097608715082,0.17849521907164048,0.07314307433805374,15.345915288821656,0.0536845233553279,0.9078306914430063,12.686149035433246,11.97428406645565,11.13452279507092
126_SIMAP_lineaire_fart_x2.5_1.xyz,4.4612654774132565,5.4033505950539595,-0.5075752753130042,2.5334071898807524,266.11255183486793,0.14096539705571492,0.18714344716819215,0.06870092078099686,15.81878544804706,0.062078,0.920821,6.299148202194573,8.08757294312632,12.176003435657309
126_SIMAP_lineaire_nue_x25_1.xyz,4.875255304314847,5.574717388697006,-0.3837725593638301,1.942922337888075,395.775434922128,0.08769753437479905,0.1199477197183466,0.03153188236066925,17.611694067081096,0.03587015048034687,0.9601431526786474,3.800633441068137,5.350051954579776,14.265546615796902
